episode,reward,success,collision,steps,epsilon,final_distance
151,-30.972716560363747,0,0,300,0.46677573701590436,3.1206791400909424
152,-61.839146041870094,0,0,300,0.46444185833082485,2.9847865104675293
153,-204.48527095794674,0,1,277,0.46211964903917074,2.5013177394866943
154,-75.47537094116193,0,0,300,0.4598090507939749,4.728842735290527
155,-212.88919433593747,0,1,294,0.457510005540005,2.449798583984375
156,-124.73601951599113,0,0,300,0.45522245551230495,2.6465048789978027
157,-33.794879370531746,0,0,300,0.4529463432347434,3.401418924331665
158,-38.577846327624016,0,0,300,0.4506816115185697,3.5071606636047363
159,-144.28301834106438,0,0,300,0.4484282034609769,4.448254585266113
160,-83.09925971984856,0,0,300,0.446186062443672,4.622314929962158
161,-110.46875262340026,0,0,285,0.4439551321314536,4.739887237548828
162,-76.40512564738717,0,0,300,0.4417353564707963,3.4664804935455322
163,-191.43914942821,0,1,262,0.43952667968844233,3.6574864387512207
164,-77.85720558166499,0,0,300,0.43732904629000013,4.47680139541626
165,-126.06963839610532,0,0,300,0.4351424010585501,4.165108680725098
166,-46.14747493743893,0,0,300,0.43296668905325736,3.116868734359741
167,-111.69595347484076,0,0,300,0.43080185560799106,3.2066874504089355
168,-201.92448386271923,0,1,297,0.4286478463299511,3.64382004737854
169,-37.934641418457,0,0,300,0.42650460709830135,3.531160354614258
170,-169.02200302124024,0,1,236,0.42437208406280985,2.2330007553100586
171,-99.77836273193357,0,0,300,0.4222502236424958,4.199590682983398
172,-267.77235229492186,0,1,300,0.42013897252428334,2.5480880737304688
173,-56.56773277282714,0,0,219,0.4180382776616619,4.526933193206787
174,-84.43304072459658,0,0,300,0.4159480862733536,3.0159592628479004
175,-35.852659339904726,0,0,300,0.41386834584198684,3.8081648349761963
176,-48.60755039215085,0,0,300,0.4117990041127769,3.7743875980377197
177,-53.27819000244138,0,0,300,0.40974000909221303,4.167047500610352
178,-118.49364855845877,0,0,300,0.40769130904675194,4.488611221313477
179,-59.9239427947998,0,0,300,0.40565285250151817,3.045985698699951
180,-288.4117608451844,0,1,288,0.4036245882390106,1.3429402112960815
181,-191.5936045074463,0,1,221,0.4016064652978155,4.350901126861572
182,-209.44421356201167,0,1,136,0.3995984329713264,4.50355339050293
183,-178.26281730651857,0,1,260,0.3976004408064698,2.3982043266296387
184,-69.57647506713862,0,0,300,0.39561243860243744,3.351618766784668
185,-74.98569129943846,0,0,296,0.3936343764094253,2.936422824859619
186,-36.03375514984129,0,0,300,0.39166620452737816,2.923438787460327
187,-59.31328708648681,0,0,278,0.3897078735047413,2.998321771621704
188,-175.87473693847656,0,1,231,0.3877593341372176,2.1161842346191406
189,-53.028141288757325,0,0,281,0.3858205374665315,2.812035322189331
190,-169.0703338241577,0,1,227,0.38389143477919885,1.9275834560394287
191,-81.85715839385976,0,0,300,0.3819719776053028,3.784289598464966
192,-79.54536926269523,0,0,300,0.3800621177172763,2.231342315673828
193,-76.34340457042185,0,0,300,0.37816180712868996,4.573550224304199
194,-53.5721891403198,0,0,300,0.37627099809304654,2.943047285079956
195,-41.922168998718234,0,0,300,0.3743896431025813,1.5355422496795654
196,-222.0646242523193,0,1,276,0.37251769488706843,2.218656063079834
197,-222.2387468719482,0,1,226,0.3706551064126331,4.2496867179870605
198,-21.984945392608676,0,0,300,0.36880183088056995,1.7837363481521606
199,-225.1813745498657,0,1,233,0.3669578217261671,2.1703436374664307
200,-87.52496714671575,0,0,300,0.36512303261753626,3.7039408683776855
201,-30.078857718310086,0,0,300,0.3632974174544486,2.752413511276245
202,-34.57743118286128,0,0,300,0.3614809303671764,3.086857795715332
203,-177.7840946960449,0,1,179,0.3596735257153405,4.1635236740112305
204,-44.24050094604486,0,0,300,0.3578751580867638,4.5551252365112305
205,-71.19795943339791,0,0,300,0.35608578229633,3.9196889400482178
206,-58.71715850830071,0,0,300,0.3543053533848483,3.0042896270751953
207,-78.9614822578429,0,0,300,0.35253382661792404,1.2478705644607544
208,-249.10419956207267,0,1,267,0.3507711574848344,2.1110498905181885
209,-85.059599753222,0,0,300,0.34901730169741024,3.4825990200042725
210,-198.06669253428953,0,0,284,0.3472722151889232,4.404372215270996
211,-43.461473608813,0,0,300,0.3455358541129786,3.0755674839019775
212,-52.228070564270006,0,0,300,0.3438081748424137,3.414517641067505
213,-218.82503387451166,0,1,194,0.3420891339682016,4.27625846862793
214,-45.32443717956536,0,0,300,0.3403786882983606,0.6336092948913574
215,-49.78419410705555,0,0,300,0.3386767948568688,3.166048526763916
216,-144.01704418182385,0,0,300,0.33698341088258443,2.4117610454559326
217,-216.95669582366935,0,1,266,0.3352984938281715,3.2316739559173584
218,-34.30180869182082,0,0,300,0.33362200135903064,3.3606512546539307
219,-166.14671241760254,0,1,222,0.33195389135223546,2.4441781044006348
220,-19.57899325450394,0,0,300,0.3302941218954743,2.909947395324707
221,-34.796100455126464,0,0,300,0.32864265128599696,3.2392241954803467
222,-229.08539161682123,0,1,256,0.326999438029567,2.3088479042053223
223,-40.12795242309568,0,0,300,0.3253644408394192,3.446988105773926
224,-34.14728355407708,0,0,300,0.3237376186352221,2.661820888519287
225,-74.71413375854482,0,0,300,0.322118930542046,3.1110334396362305
226,-181.77334743499785,0,0,300,0.32050833588933575,2.9283368587493896
227,-172.61614562988282,0,1,221,0.31890579420988907,3.836536407470703
228,-68.89232910156242,0,0,300,0.3173112652388396,4.565582275390625
229,-53.96888064464055,0,0,300,0.3157247089126454,2.9299192428588867
230,-16.8422600468013,0,0,300,0.3141460853680822,2.290764093399048
231,-273.89059528350833,0,1,256,0.3125753549412418,3.075148820877075
232,-49.01593906402583,0,0,282,0.31101247816653554,2.9239847660064697
233,-65.92482429504386,0,0,300,0.30945741577570285,2.6537060737609863
234,-31.29106757243604,0,0,300,0.3079101286968243,2.7654659748077393
235,-46.3363852604243,0,0,300,0.3063705780533402,3.8917953968048096
236,-89.36265655517565,0,0,300,0.30483872516307353,3.9131641387939453
237,-24.72935085296629,0,0,300,0.3033145315372582,2.357337713241577
238,-74.44235591014356,0,0,258,0.3017979588795719,2.973288059234619
239,-33.63120513916014,0,0,300,0.30028896908517405,2.267801284790039
240,-23.89609165191649,0,0,300,0.2987875242397482,2.924022912979126
241,-26.27447794993848,0,0,300,0.29729358661854943,2.2563185691833496
242,-107.47048239787539,0,0,300,0.29580711868545667,2.1653196811676025
243,-316.56275401195046,0,1,294,0.2943280830920294,4.300887584686279
244,-25.378820381164545,0,0,300,0.29285644267656924,2.4172050952911377
245,-215.84124650955235,0,0,300,0.2913921604631864,1.7978116273880005
246,-220.14952700694565,0,0,300,0.28993519966087045,3.6150808334350586
247,-17.3420943069458,0,0,300,0.2884855236625661,2.11552357673645
248,-90.09655525207512,0,0,300,0.28704309604425327,2.956638813018799
249,-17.651067390441916,0,0,300,0.285607880564032,2.8777668476104736
250,-135.03723461151122,0,0,300,0.28417984116121187,1.5543086528778076
251,-12.570167198181137,0,0,300,0.2827589419554058,2.232541799545288
252,-85.07281692504876,0,0,300,0.28134514724562876,2.560704231262207
253,-20.87087806701659,0,0,300,0.2799384215094006,2.6952195167541504
254,-17.68060134887696,0,0,300,0.27853872940185365,2.2976503372192383
255,-86.53813059886416,0,0,300,0.27714603575484437,3.174731731414795
256,-215.79417788585215,0,0,300,0.2757603055760701,4.791243553161621
257,-94.23500343322746,0,0,288,0.2743815040481898,2.8812508583068848
258,-158.4190848350525,0,1,299,0.2730095965279488,1.7172712087631226
259,-25.406320495605414,0,0,300,0.27164454854530906,1.9340801239013672
260,-169.0404690082881,0,0,290,0.2702863258025825,4.175316333770752
261,-33.106957693896014,0,0,300,0.2689348941735696,3.0194385051727295
262,-45.79441458781687,0,0,300,0.26759021970270175,2.116302728652954
263,-11.22804766734572,0,0,300,0.2662522686041882,2.1647109985351562
264,-143.87911696513612,0,0,273,0.2649210072611673,3.792478322982788
265,-73.1844587707519,0,0,300,0.26359640222486147,2.2236146926879883
266,-69.99175354003908,0,0,300,0.26227842021373715,2.1954383850097656
267,-50.571069174608894,0,0,300,0.2609670281126685,3.157966375350952
268,-24.59293540080518,0,0,300,0.25966219297210513,2.3759329319000244
269,-176.6463796234133,0,0,300,0.2583638820072446,3.5590949058532715
270,-259.63174472808834,0,1,283,0.2570720625972084,2.2554361820220947
271,-146.15976104736342,0,0,300,0.25578670228422234,3.3274402618408203
272,-22.692529581385216,0,0,300,0.25450776877280124,1.7027342319488525
273,-24.544560709795697,0,0,300,0.2532352299289372,1.873839259147644
274,-18.10538315852615,0,0,300,0.2519690537792925,1.5865448713302612
275,-21.387697143554682,0,0,300,0.2507092085103961,1.4294242858886719
276,-87.46072128295886,0,0,300,0.2494556624678441,3.170180320739746
277,-64.77578948100539,0,0,235,0.24820838415550486,3.3216464519500732
278,-72.90617378234859,0,0,300,0.24696734223472733,2.644043445587158
279,-11.12701531489821,0,0,300,0.2457325055235537,1.7269529104232788
280,-37.35268935283155,0,0,300,0.24450384299593592,2.500871419906616
281,-26.157272834777807,0,0,300,0.24328132378095624,2.971818208694458
282,-21.119856673083017,0,0,300,0.24206491716205145,2.1951632499694824
283,-25.860516959032744,0,0,300,0.2408545925762412,2.355328321456909
284,-22.07806605418653,0,0,300,0.23965031961336,2.2822155952453613
285,-146.18462650299054,0,0,266,0.2384520680152932,2.3786566257476807
286,-20.869166297912585,0,0,300,0.23725980767521673,1.9247915744781494
287,-9.796990452608789,0,0,300,0.23607350863684065,0.9944466948509216
288,-43.79626967509719,0,0,300,0.23489314109365644,1.8167665004730225
289,-13.758942604064954,0,0,300,0.23371867538818816,2.4397356510162354
290,-18.06988535960646,0,0,300,0.23255008201124722,2.675170421600342
291,-13.14674483378863,0,0,300,0.231387331601191,1.631885290145874
292,-8.377064437866204,0,0,300,0.23023039494318503,2.1642661094665527
293,-68.94039845546214,0,0,300,0.2290792429684691,1.73279869556427
294,-7.134343539080338,0,0,300,0.22793384675362674,1.991284966468811
295,-15.035552779040112,0,0,300,0.22679417751985861,0.8715872764587402
296,-58.941778907775856,0,0,222,0.22566020663225933,2.7954447269439697
297,-20.40169883728026,0,0,300,0.22453190559909803,1.9729247093200684
298,-130.10944232940656,0,0,300,0.22340924607110255,2.5648605823516846
299,-16.50947135925294,0,0,300,0.22229219984074702,2.2048678398132324
300,-30.495708961486805,0,0,300,0.2211807388415433,1.993927240371704
301,-20.248725462755896,0,0,300,0.22007483514733558,2.4848804473876953
302,-21.275205660662387,0,0,300,0.2189744609715989,1.3040004968643188
303,-118.64142695506541,0,0,170,0.2178795886667409,4.805555820465088
304,-33.08427642822264,0,0,300,0.2167901907234072,2.523569107055664
305,-31.478174400329532,0,0,300,0.21570623976979014,2.1945436000823975
306,-28.90781350850662,0,0,291,0.21462770857094118,0.8688561320304871
307,-48.2797101505609,0,0,300,0.21355457002808648,2.1051266193389893
308,-18.993424758911146,0,0,300,0.21248679717794605,2.095856189727783
309,-200.24669425090428,0,0,300,0.21142436319205632,2.9543726444244385
310,-130.5504231174806,0,0,300,0.21036724137609603,2.0803048610687256
311,-41.60348121643067,0,0,221,0.20931540516921554,5.608370304107666
312,-39.129053268432614,0,0,159,0.20826882814336947,5.679763317108154
313,-20.268671637377462,0,0,300,0.20722748400265262,1.3448669910430908
314,-31.599431304931638,0,0,145,0.20619134658263935,5.20485782623291
315,-23.563647890886976,0,0,279,0.20516038984972615,0.9761110544204712
316,-15.21722674449417,0,0,300,0.2041345879004775,2.0520057678222656
317,-200.49317823410036,0,1,223,0.2031139149609751,1.9707945585250854
318,-22.089734745025613,0,0,300,0.20209834538617025,1.8474336862564087
319,-12.958441115221715,0,0,300,0.2010878536592394,1.5873093605041504
320,-32.21681301116943,0,0,300,0.2000824143909432,1.3867032527923584
321,-17.82630589564774,0,0,300,0.19908200231898848,1.5717755556106567
322,-93.78494632720938,0,0,254,0.19808659230739353,2.726236581802368
323,-148.3029907226563,0,0,300,0.19709615934585656,2.6257476806640625
324,-75.42456971088906,0,0,300,0.19611067854912728,2.0184433460235596
325,-143.2085297012328,0,0,271,0.19513012515638165,2.3046324253082275
326,-92.12975486755364,0,0,300,0.19415447453059972,2.4474387168884277
327,-54.53410591125486,0,0,257,0.19318370215794672,2.4735264778137207
328,-187.95792768319183,0,1,283,0.192217783647157,1.5615837574005127
329,-14.160769110522015,0,0,300,0.1912566947289212,1.7553913593292236
330,-9.273088503679965,0,0,300,0.1903004112552766,1.2409712076187134
331,-168.98812419891374,0,0,300,0.18934890919900021,2.5420310497283936
332,-51.67873990138498,0,0,300,0.18840216465300522,1.512384057044983
333,-17.02596460342409,0,0,300,0.18746015382974018,1.603991150856018
334,-33.62670207103226,0,0,300,0.1865228530605915,1.529374599456787
335,-9.333774824938521,0,0,300,0.18559023879528855,2.0761427879333496
336,-29.671051169237817,0,0,300,0.1846622876013121,1.6904618740081787
337,-12.748876781463622,0,0,300,0.18373897616330553,1.5072191953659058
338,-14.683179922899907,0,0,300,0.182820281282489,1.713494062423706
339,-156.54125034332276,0,1,190,0.18190617987607657,2.6053125858306885
